x_0,x_1,x_2,x_3,x_4,x_5,x_6,y
510861,1069542,-561030,-28822,-45118,1047265,326651,-252538
252142,558664,-110745,-28866,157633,553040,23452,-252451
457555,634040,-162210,-23704,163518,623715,10423,-252175
550499,389744,-297139,-28174,-166423,389319,97096,-252115
467661,605032,-156112,-25549,155957,596455,2626,-252050
400754,483496,-196901,-31875,7185,481629,54590,-251972
411189,686282,-233562,-29766,99676,676895,82158,-251925
226771,438048,-324358,-17530,-222688,431416,207450,-251172
531160,421838,-320123,-31354,-181025,421752,121397,-250740
162722,970627,-330746,-25306,143858,950040,230115,-250431
316923,486213,-104278,-26993,120777,482133,523,-250335
208451,710622,-205688,-30193,132584,700629,114022,-250285
482394,720063,-422233,-23386,-109846,706799,219287,-249955
508010,894769,-336096,-27342,132683,877538,140920,-249605
195798,467593,-143621,-28173,39278,464633,65990,-249234
378134,715704,-316408,-30106,17034,705507,159813,-248930
217976,888891,-253708,-16798,191264,867262,151255,-248911
478019,754662,-285432,-32726,98446,744336,107044,-248018
538604,1181358,-483376,-19994,127617,1151598,254741,-247817
445647,451343,-23639,-24353,224975,447249,-101244,-247386
325137,434342,-96900,-27747,103535,432278,-7822,-247340
321652,1024005,-322892,-28015,208682,1002859,180506,-247190
542234,450731,-121445,-26696,96190,447676,-46340,-246841
489084,378366,-36656,-28639,164599,378514,-102230,-246713
366228,484075,-121963,-21396,113118,477628,1817,-245653
308827,727917,-247077,-18423,89387,712236,121121,-245273
145524,689733,-403694,-17175,-161585,674752,295263,-245228
459029,597139,-157480,-26357,160135,589170,6101,-244474
251835,393895,37971,-20327,233516,389919,-99773,-243993
336722,537320,-232825,-17894,-16265,527615,101740,-243312
519343,507081,-137975,-30956,127129,504046,-26427,-242701
498854,709994,-195262,-24736,189663,697645,26629,-242547
224221,441550,-44711,-21435,150330,436504,-23729,-242229
486747,793852,-224212,-28877,207046,780575,53916,-242215
281985,432672,-111947,-22832,70929,428523,16356,-242138
347402,592220,-240592,-23564,26826,583195,105284,-241753
253898,1175100,-499356,-17940,69875,1144649,345194,-241714
216078,669700,-253091,-28462,53333,660284,151258,-241383
263056,549383,-279677,-29517,-69042,544345,160563,-241245
168627,413404,10447,-31103,208573,413484,-54388,-240954
556031,689964,-383182,-24872,-65524,678327,166939,-240823
430705,381835,-322649,-28984,-223950,382020,150732,-240754
445233,917794,-427605,-29816,19481,900891,233818,-240618
397638,546875,-389692,-33399,-200167,543608,215288,-240605
413667,494118,-260490,-19932,-66803,486707,103813,-240494
360806,951241,-356199,-31458,134831,933964,197505,-240429
185716,921273,-450759,-26209,-41918,902686,323388,-240015
258375,700828,-221353,-23410,119959,688201,113473,-239747
293132,398634,-224217,-25505,-107487,396757,106423,-239156
455404,651528,-345833,-28246,-63402,642611,163258,-239097
337463,515496,-92856,-29838,165344,511701,-14517,-239016
347600,889402,-358483,-18917,79691,868679,202980,-238920
382280,566653,-264311,-28901,-23125,560784,115492,-238814
283072,424343,-21258,-23218,191524,420634,-59134,-238709
171164,764263,-262913,-21823,94690,748879,171581,-238317
561451,829661,-301723,-16753,138594,809941,97927,-238294
307339,532426,-184556,-17562,48775,522736,69685,-237496
405173,1142753,-500750,-29165,88931,1118242,305329,-237407
458167,812910,-434216,-25294,-61154,797454,235792,-236765
475098,1051241,-418924,-26103,144559,1028377,218521,-236738
550360,541296,-419367,-29451,-214063,536492,198480,-236234
243530,787780,-286542,-22254,85823,771818,171550,-235762
210245,517732,-136668,-29812,98929,513853,56307,-235499
530076,469917,-302093,-19672,-115151,463180,106742,-235182
470728,628948,-126733,-32570,229103,622648,-22565,-234399
485576,754426,-393486,-32022,-37769,743803,194588,-233767
325364,593410,-214025,-19279,58308,582482,89232,-233280
338513,647528,-234998,-26704,80000,638070,103056,-233091
170619,501201,-264654,-32638,-87870,499090,173172,-233057
520759,1199494,-448558,-29109,210693,1173111,230710,-233030
198691,394972,-62661,-26018,105121,393437,-1923,-232854
146286,492877,-266264,-20269,-100239,485652,181106,-232811
529724,380286,-291768,-29758,-163689,380858,98276,-232603
323402,561574,-291060,-24859,-69526,554111,153637,-232585
274950,400159,-293393,-33203,-182265,401584,168710,-232453
274471,723109,-318560,-20036,7652,708287,189707,-231677
362657,523424,-245827,-26678,-23139,517995,105487,-231099
418167,573513,-167763,-26321,120829,566298,25708,-230699
556353,472075,-62900,-17490,198986,464319,-98711,-230665
209432,501071,-188041,-21780,13717,494237,99124,-230606
514487,499858,-56143,-22340,233313,493307,-92961,-230320
382585,372067,-250493,-27543,-133248,371942,103952,-229683
161831,957310,-318680,-29534,165183,938997,220351,-229337
348825,796414,-200318,-17362,222552,778041,71504,-228302
331188,695820,-160996,-30142,202752,686286,43683,-227978
382210,1046426,-420672,-28525,129448,1024772,245159,-227953
150614,630301,-117932,-21043,195193,618939,56942,-227456
461866,732614,-210818,-17164,185378,716232,49557,-226983
215029,442070,-176059,-17553,-9644,435318,87671,-226471
334619,768227,-309715,-23334,60726,753371,166063,-225657
292970,952613,-291212,-20309,199617,930437,162015,-225609
241492,641687,-286656,-19207,-14624,629155,172197,-225148
427092,439997,-281468,-27950,-115142,437838,117567,-225086
549438,851549,-268078,-29085,209842,836484,73288,-224991
329865,625382,-194122,-24978,122317,615894,71508,-224802
280706,1022733,-354490,-25870,176091,1000695,217809,-224592
457044,491789,-126399,-25329,138843,486803,-19131,-224507
521281,392348,-178388,-17679,-5088,387269,6556,-223907
290996,975515,-360063,-29971,146373,956800,219639,-223763
275123,937127,-499499,-18712,-73863,914760,339557,-223639
350350,890343,-312644,-31835,149888,875212,164226,-223345
463687,946287,-340868,-30608,166914,928801,156895,-222970
469172,1200943,-440516,-18582,212279,1169930,238031,-222603
181339,495065,-301167,-22349,-136346,488675,200541,-222245
505030,837673,-331936,-33039,119611,824781,138278,-222221
237319,448590,-28819,-18581,204806,442073,-40458,-221650
331740,889636,-373473,-24164,71570,871189,219709,-221376
484953,571196,-377952,-28436,-138697,564977,181877,-221317
292712,620730,-116732,-29215,201632,613237,17415,-221138
369722,905797,-333945,-32676,147586,890529,176635,-221118
505285,765157,-215979,-33983,215435,755037,42063,-220993
285486,719820,-273768,-33364,77594,710907,149581,-220579
344923,667452,-150662,-29419,205261,658527,31390,-220384
166619,858901,-440011,-16993,-67027,838334,319655,-220083
154850,460390,-23874,-32270,211474,459447,-22195,-219803
559786,770202,-287014,-31129,132877,758676,86183,-219702
390014,838850,-455704,-30800,-70953,824946,272089,-219558
153783,432005,-44811,-23164,163134,428022,-4545,-219516
429335,744334,-282549,-21402,95352,729415,117855,-219154
397334,1109966,-530543,-25850,16320,1085079,332158,-219058
560001,906886,-487675,-22886,-45610,887321,252503,-219006
378324,526968,-165372,-24211,87460,520350,34530,-218886
436811,489696,-224315,-20320,-3049,482597,67543,-218836
365830,510331,-59688,-23162,220752,503797,-49711,-218590
319063,771082,-179894,-18664,231078,754101,62640,-218526
226558,613160,-216366,-28409,61968,605563,117965,-218431
318970,448119,-318698,-20782,-169474,442575,177755,-218278
410338,457148,-222195,-20802,-22498,451319,72964,-218204
535229,1009220,-389294,-31724,168605,990171,177648,-217962
403381,502300,-82851,-20231,189448,494752,-40687,-217309
518759,721949,-389729,-33861,-40879,713183,182475,-216852
189760,400693,-29447,-27502,160953,399618,-27041,-216830
390294,794097,-466209,-29788,-111972,781209,280724,-216677
206350,853076,-483417,-32514,-102430,839455,344871,-216654
181462,528689,-44654,-25923,232218,522760,-12182,-215722
382250,785851,-325856,-20441,58974,769162,166531,-215394
517499,392457,-326763,-23012,-196643,389696,130608,-214581
350680,638775,-446292,-29647,-193037,630882,274952,-213566
486589,679845,-350215,-24992,-27918,668589,158435,-213541
512936,487435,-357626,-18188,-174043,479482,157435,-213443
193819,901749,-347878,-22398,83605,882139,235887,-213194
533084,1024922,-573681,-19979,-73181,1000248,331115,-212808
462795,619425,-233156,-25430,91879,610326,67828,-212801
450572,634855,-319234,-26802,-12220,625852,142513,-212719
475872,1028338,-374766,-33886,189828,1009607,181698,-212686
194949,513477,-281389,-23331,-91416,506915,180450,-212228
558004,740686,-522271,-32270,-188627,730617,281730,-211979
349445,804252,-247330,-29608,184059,790955,110316,-211732
398703,410335,-212695,-25231,-50124,407958,68242,-211392
239780,421738,-40819,-25203,172212,418977,-31176,-211272
496241,668958,-448060,-30013,-156239,660243,236946,-211164
448842,639859,-389701,-33934,-101086,633798,201411,-211118
193770,1088624,-387329,-29205,183154,1065892,268611,-211109
374716,1019731,-403899,-18766,133469,994699,233283,-211037
302404,952908,-383608,-32151,109031,935878,236068,-210949
427669,1110391,-603562,-22747,-68353,1084139,384476,-210871
223192,455426,-185069,-24697,5709,451348,92929,-210703
523569,964413,-540106,-27589,-68192,945023,305856,-210234
561201,591763,-199144,-21318,118284,581776,12942,-210176
497827,486301,-390601,-17047,-218959,477888,188874,-209891
342376,457020,-287342,-22514,-112731,451940,145409,-209709
563371,993711,-405644,-30355,141938,974571,183573,-209536
158443,776178,-251855,-19565,122525,759423,165862,-209293
479056,647120,-216103,-30505,138291,639329,49278,-208467
446185,564183,-141657,-20247,166844,554628,-3535,-208407
475943,584072,-193625,-33484,121441,579631,31484,-208222
154670,1085748,-394342,-25091,168157,1061319,285029,-208085
175364,518827,-258979,-25649,-53703,513100,167180,-207501
458173,512894,-108154,-17174,173963,503671,-34566,-207458
557638,685496,-247027,-30459,136729,676436,53610,-207370
566386,744943,-329456,-22720,72946,730578,119584,-206397
461832,1028379,-383800,-23961,182118,1005327,192995,-206100
334185,727529,-200805,-33959,204706,718624,75878,-205981
519137,983207,-328731,-18059,228295,959056,131795,-205906
557986,396475,-274325,-31863,-99725,397436,76150,-205502
527835,603954,-139152,-18749,213139,592451,-27753,-205137
206601,554841,-408304,-24373,-221210,547386,282523,-205079
424131,752332,-420790,-16763,-76949,735133,233889,-204935
233665,994883,-300162,-20950,233018,971610,185518,-204778
365910,382215,-247068,-30371,-99509,382991,105634,-204763
300644,1093471,-442484,-23493,130889,1068096,285362,-204330
486736,542438,-250741,-29988,16473,537831,75915,-204043
539294,620817,-180557,-30947,181530,614075,3471,-203938
183434,398205,-224338,-25614,-94729,396390,136269,-203500
389890,980329,-348206,-32017,186264,962348,182991,-202946
541129,883105,-424831,-28779,33091,866880,205513,-202147
480515,616775,-259601,-27708,67482,608755,84949,-202101
295969,861074,-315455,-25525,128171,844150,181304,-200723
513449,823947,-462976,-26949,-52281,808852,244647,-200516
204396,602316,-96268,-20439,227573,591602,24396,-200481
557405,660823,-315355,-33536,22388,653905,110327,-200129
244550,486552,-108290,-19866,127042,479358,23475,-200068
477105,1027553,-382628,-22103,176472,1003719,187882,-199968
393588,372273,-195918,-31243,-32604,373752,55718,-199598
331638,757762,-193339,-28398,234912,745452,70378,-199387
439407,995503,-532789,-26583,-43010,974662,322611,-199320
542852,851646,-418879,-24200,26956,834451,200111,-199135
288654,806256,-475581,-33919,-109354,794770,316056,-198927
440350,757771,-523182,-17204,-195013,740588,314390,-198631
468621,567928,-328485,-24659,-70552,560171,145290,-198528
302187,796011,-436928,-31268,-77212,783705,280338,-198086
153680,378372,-180840,-30651,-50989,379395,108271,-197772
558688,466888,-376851,-24821,-188901,462491,160969,-197357
315057,743928,-510883,-30910,-198079,733161,338167,-197353
335285,854788,-466892,-25456,-65540,838038,296207,-197142
451112,1189841,-467372,-33610,199010,1165732,265196,-196814
200359,703603,-434093,-29825,-143261,693677,305599,-196641
185386,578379,-192380,-25709,85257,570739,109242,-196561
471056,729488,-283748,-31058,113679,719257,107535,-195833
418319,772241,-230105,-16964,189607,754482,77358,-195673
466565,848934,-268736,-19100,207836,829608,96306,-195564
447200,980557,-333540,-21460,217959,957972,155289,-195087
552979,701492,-504729,-31637,-190409,692424,268548,-194695
480245,1061347,-441230,-25212,139501,1037765,235621,-194683
160286,445641,-31155,-31487,206965,444838,-17632,-194418
275294,428393,-257125,-19817,-95890,423072,138545,-193979
174688,510235,-354153,-22202,-180555,503287,246278,-193865
364601,379619,-152122,-19369,16176,375690,27264,-193754
256196,661089,-341221,-33713,-44473,654240,213452,-193164
339644,697929,-406805,-32574,-89580,689385,245203,-192832
478207,784460,-290730,-27674,135713,770965,111386,-192756
454413,1069748,-495244,-31992,66008,1048845,287411,-192366
539775,403273,-202377,-29824,4789,403125,21432,-192205
488407,770934,-288053,-29361,136280,758615,106400,-191549
482620,398188,-301477,-24288,-147757,395796,119100,-191332
308405,748645,-536496,-25708,-230425,735461,361208,-190769
186512,403789,16210,-18546,230486,398715,-64017,-190639
382856,581288,-269615,-34131,20354,577220,119734,-190521
153793,595670,-152720,-22282,136178,585975,84924,-190484
391851,1044482,-387778,-31639,186127,1024247,215271,-190461
238350,843275,-483042,-30854,-105787,829249,335884,-190291
297654,557641,-174393,-25872,114549,550747,63884,-190065
547814,911797,-352254,-28290,164577,894424,143523,-189549
517351,935481,-324292,-33928,211851,919792,128599,-189408
309516,1180705,-433287,-25925,210061,1153547,275330,-188793
143589,830522,-250462,-32358,184538,817567,168735,-188610
147329,403925,-83655,-27229,106722,402626,29412,-188557
435867,510239,-226304,-32626,38147,507828,69448,-188530
259144,1127493,-464047,-22311,115922,1100495,314495,-188405
398529,375296,-193987,-19970,-39522,371770,52777,-187653
460226,1189547,-476722,-33309,179868,1165316,270477,-187513
337040,836011,-431549,-19322,-24329,817202,266426,-187486
336593,747491,-229292,-21061,176675,732321,98845,-187395
305647,492020,-302557,-28155,-105494,488256,167985,-187275
229577,444506,-192926,-33473,-1335,444604,97712,-187197
365594,451433,-78693,-17326,170236,444277,-33888,-186708
177069,453217,-61639,-33802,175318,453175,3093,-186101
183718,642003,-182749,-28000,142368,633289,101709,-186043
532556,527048,-269605,-33934,6156,524660,79132,-185992
550460,427426,-138784,-32258,102658,427552,-34194,-185289
414095,493602,-307506,-24253,-83602,488088,142681,-184937
322111,406488,-97117,-33044,122270,407637,-6821,-184879
354808,404866,-89496,-26002,130478,403003,-22007,-183332
170860,614515,-193825,-29668,115623,607422,114379,-183162
230594,468601,-132681,-26927,95749,465065,47484,-182914
151706,562603,-273155,-16863,-33806,551626,185350,-182727
440058,605188,-178250,-20702,151672,594495,28467,-182668
447427,724462,-265556,-20527,136272,709810,98859,-182578
252129,603869,-200559,-30999,101770,597702,97925,-182561
246224,436979,-155468,-25580,53268,433886,62138,-182442
478779,1030796,-457864,-21994,100812,1006808,249811,-182336
188038,572769,-166721,-22441,123117,563888,87247,-182288
158073,372830,-7703,-29079,191452,373350,-36477,-182211
502269,500385,-338105,-30261,-106272,497266,144142,-181830
502551,766191,-514512,-18704,-169823,749387,290334,-181531
543195,708524,-466329,-17159,-140703,692925,239361,-181094
548278,517416,-433893,-32368,-226123,514659,211089,-180423
530789,562089,-365400,-29483,-105159,556622,159040,-180357
385583,946565,-351083,-34139,172358,930607,186544,-179738
339817,729619,-280474,-20852,101252,714940,140409,-179582
564729,702807,-285897,-16871,117859,687268,83917,-177819
295981,618317,-225274,-23970,85861,608620,106526,-177780
498137,433814,-87094,-31982,175182,433611,-62864,-177445
487918,735354,-433948,-26428,-78202,722916,227502,-177288
472123,1089999,-537652,-18787,30577,1062688,317772,-176253
228507,377693,-41234,-21087,152326,374575,-27774,-176233
305016,1079476,-402152,-33159,186383,1058764,250735,-176149
402773,498521,-88347,-32664,218402,496509,-35965,-176109
434650,575048,-233147,-19380,62372,564762,75451,-176013
179202,942757,-501647,-25114,-57212,922994,367349,-175888
160033,484662,-306644,-26992,-129437,480631,210859,-175737
171278,717957,-345427,-29144,-10674,707268,239967,-175506
369994,728102,-338228,-34321,33625,719336,180113,-175248
378012,1147929,-535684,-25403,61384,1121612,341660,-174859
291937,675364,-298563,-33956,41428,668156,168390,-174828
351377,649284,-213288,-25502,141436,639245,81566,-173957
362554,874693,-543306,-32256,-133939,860255,352171,-173701
290328,939148,-426698,-30362,52875,921788,275071,-171322
320461,445627,-200605,-25124,9141,442054,79434,-170865
334942,1109745,-422331,-31465,187997,1087310,259352,-170768
511639,471426,-158856,-34007,116087,470880,-7024,-170494
164442,557818,-162377,-24425,119111,550289,90044,-169975
237373,396949,490,-24375,233252,394635,-64774,-169443
243432,1192189,-442187,-18718,202733,1161521,300630,-169251
562478,416788,-315269,-31702,-120702,417018,108881,-169168
438450,1121369,-476961,-31429,145290,1098540,276581,-169022
308391,1134149,-437433,-26908,175829,1108935,279074,-168715
171568,471784,-201196,-18100,1719,464302,120299,-168690
179876,490667,-292200,-25572,-96225,485823,193502,-168515
488604,855647,-342607,-20712,142291,836804,151580,-168507
145088,484723,-36309,-18187,228689,476857,-9237,-168356
358016,511557,-218968,-21748,34942,504368,84476,-167787
264235,514078,-360258,-18484,-161669,505386,227057,-167659
544130,868074,-404439,-31437,80690,853495,187792,-167305
232790,437167,-310989,-31203,-145604,436516,194732,-167110
331010,480419,-112441,-16893,146752,472131,3472,-166927
358816,702557,-463671,-24669,-149470,690421,287155,-166638
456581,560660,-402511,-27283,-158725,554282,209933,-166542
491329,476052,-335362,-28927,-121206,473144,144834,-166155
549554,770404,-387384,-31432,29676,759003,172179,-165504
241755,972064,-335439,-31254,196586,954020,212574,-165322
463551,796292,-336766,-26400,99440,781858,153531,-165252
523398,645880,-340791,-33119,-6658,639267,140640,-165224
559021,1071557,-486791,-33093,111592,1051074,252036,-165005
497201,908176,-416786,-24672,75998,889346,210755,-163790
199724,937945,-368757,-25923,126697,918691,251597,-162237
449757,586921,-308072,-21166,-6732,577025,133479,-162037
372572,406569,-272898,-29714,-99897,406266,125245,-161516
471667,677905,-456640,-21483,-135224,665185,250724,-161312
381751,478765,-238032,-25641,2193,474339,93847,-160774
249797,376708,-186026,-23624,-15555,374727,86508,-160429
414987,375314,-58950,-30384,174483,376321,-63652,-160318
482276,494546,-118179,-18938,172111,486687,-32789,-159555
563512,651098,-236123,-18163,137906,637805,42976,-159523
274321,707242,-473750,-28214,-160533,696497,318425,-159470
193693,460015,-53325,-24481,210235,455694,-8308,-159419
297299,966111,-426685,-33053,89081,949044,273170,-158944
317105,786211,-344796,-28414,67301,772981,199901,-158903
318245,503305,-136013,-26499,150684,498453,26477,-158763
448850,431376,-242600,-30069,-22864,430420,79439,-158395
244272,449995,-153228,-27202,73503,447185,60811,-157535
496871,951883,-529717,-22994,-36008,930900,304482,-157454
248746,807137,-352165,-27514,59885,792835,224547,-157407
181722,535148,-251912,-26182,-11218,529122,159597,-157112
458696,521961,-364355,-31435,-124565,518651,177723,-156735
242544,773413,-210806,-20354,218980,757092,109020,-155762
343980,425101,-155530,-27087,65969,423051,35682,-155063
551799,1138795,-618187,-32855,-2690,1116019,362942,-154711
513499,371619,-298352,-30991,-118605,373010,108136,-154637
153740,445824,-88708,-32628,154307,445512,31863,-154633
553868,886871,-309014,-27173,218968,869824,106029,-154348
378747,448277,-241916,-33673,-17059,448339,97881,-153967
270211,424325,-44366,-18896,199562,418735,-36486,-153858
431920,761387,-371272,-22274,30252,746293,190719,-153845
477701,1218072,-477568,-16959,222289,1185795,266440,-153681
298097,849814,-296403,-24944,178040,833004,164929,-153491
221379,406764,-46065,-19638,192426,402069,-21836,-153008
516608,562413,-291779,-32108,21626,558078,101843,-152816
158164,535144,-358513,-29477,-148644,530551,254373,-152771
348822,430771,-146495,-31935,91059,430648,26877,-152549
193251,628028,-330743,-19079,-43615,615885,221833,-152266
247123,392508,-229098,-17816,-58233,387484,122945,-151613
538357,734394,-346691,-21274,54711,719743,141475,-151449
287602,598371,-412345,-18052,-156803,586747,263909,-151111
457090,637227,-234274,-25334,131731,627508,70301,-150142
321299,441794,-194583,-18126,22396,435300,74213,-150007
366224,461813,-190541,-24278,43499,457345,58680,-149832
305352,517194,-287453,-24207,-37595,510892,155541,-149261
508980,854954,-529544,-23639,-96998,837407,301055,-149171
253330,432353,-234801,-24327,-38865,428866,125991,-148743
168531,834511,-304377,-20261,134447,816159,206675,-148398
293130,497152,-122536,-18081,145544,488836,22114,-148241
512581,480895,-266984,-33968,-11328,480024,82375,-148193
529008,936238,-367013,-30118,173596,918865,160860,-148071
198527,424362,-145807,-27592,67215,422556,67062,-147427
474370,554401,-269982,-26652,28499,547952,95222,-146746
336234,476844,-288181,-29307,-70923,474076,147770,-146481
525775,442239,-87431,-29139,198168,440524,-70079,-146020
385430,729489,-353227,-24665,31816,716474,188363,-145876
364851,710127,-349271,-31108,22355,700547,190664,-145779
220444,389999,-103752,-27542,92475,389291,26249,-145661
440182,606007,-193232,-23156,164659,596356,40856,-145120
434181,1127874,-712531,-33227,-153057,1105615,473061,-144818
488627,1176608,-509975,-29059,147291,1150949,290348,-144739
167671,438759,-91980,-29300,152004,437228,30799,-142669
237924,806719,-530675,-17477,-172234,788061,375494,-142337
498139,520918,-119526,-26893,217820,515664,-35974,-142194
406630,708888,-220811,-31522,201802,699529,72821,-142080
171651,773918,-554662,-26430,-233708,760225,413353,-141200
417752,708044,-212000,-22659,221174,694855,62500,-140096
566134,589032,-225307,-21864,126996,579372,33297,-140070
389457,371136,-272234,-24182,-110918,369579,120115,-140029
548150,505918,-320759,-32590,-58050,503633,117318,-140014
496718,665577,-181047,-23659,232155,654205,15422,-139947
512223,978963,-438837,-25594,120726,958230,224965,-139725
361834,1183738,-460675,-21479,209585,1154547,283853,-139469
320998,677817,-421054,-29998,-106438,668807,262074,-139105
330153,430504,-46137,-23124,234141,426553,-51272,-138433
215629,564070,-249040,-26106,32574,557069,148021,-137563
515236,659955,-356362,-27804,4213,650571,155764,-136565
545242,656501,-528322,-27149,-223541,646944,290208,-136461
505658,594178,-252924,-23122,91349,584898,72595,-136396
518735,511303,-317242,-30480,-52227,507924,122378,-134832
383058,653941,-217044,-24838,173932,643461,76090,-134783
510564,451851,-350435,-18143,-144122,445037,152116,-134629
220484,607362,-184363,-27351,155743,599493,93077,-133711
565692,420303,-86095,-33346,204700,421134,-82012,-133651
542662,975041,-419404,-17928,134790,951099,200598,-133545
468220,475507,-194105,-23511,77201,470259,33977,-132887
511795,670487,-219072,-22950,195707,658647,42862,-132759
511642,450677,-351510,-18281,-141554,443961,152715,-132461
169078,512766,-148229,-18346,126144,504057,77056,-132320
564813,512970,-386835,-26920,-130586,507987,167587,-131607
384111,449362,-361108,-32928,-165014,449065,195256,-131395
528501,999368,-418371,-25980,164628,978138,203582,-130010
271068,561988,-192878,-23389,119224,553872,86421,-129991
518652,663177,-350648,-30413,19616,654823,150100,-129123
429720,569734,-232201,-19180,84615,559533,76004,-128844
355600,924776,-441282,-17100,48226,902110,269464,-128771
246950,863851,-373498,-20726,89207,844747,242723,-128660
425425,398292,-114856,-29104,133150,397994,-20128,-128538
347589,976781,-362687,-23347,201487,955141,206468,-128349
215763,406383,-159054,-32281,40955,407204,73372,-127861
402032,938926,-408270,-18220,121706,916287,229500,-127665
193149,507831,-286412,-31557,-48954,505034,185104,-127565
502992,430239,-143151,-21078,110600,425406,-17701,-127380
533964,398058,-149892,-27497,105193,397067,-20510,-126930
474242,660597,-277840,-24068,101648,649566,101773,-126914
428412,650835,-314883,-26772,46787,641298,144915,-126609
239317,537711,-124661,-23643,187656,530495,38468,-126316
250412,732324,-381825,-17147,-15843,715945,248688,-125923
537344,518803,-197525,-22500,115439,511706,18068,-125832
433770,592889,-321437,-22413,-15238,583342,148896,-125555
394756,476566,-331496,-27209,-100272,472894,167816,-125211
523685,791308,-410693,-18320,27592,773519,198521,-124552
355717,921652,-335376,-25615,202156,902794,181619,-124047
441204,606483,-360115,-32169,-35123,600740,178951,-123867
366066,384048,-231971,-23445,-40705,381749,93075,-123749
344313,478084,-331083,-31517,-105244,476238,181152,-123287
222267,496848,-254160,-30594,-13843,493989,150466,-123243
512990,401549,-128798,-26741,125413,400116,-32313,-123145
244156,523698,-228116,-30446,50472,519900,122936,-123132
385408,414871,-178151,-34255,69551,416275,43204,-122793
363129,691840,-302151,-29670,85359,682230,152061,-122781
272535,704850,-453182,-29075,-107391,694557,301855,-122774
437930,472008,-122021,-32393,189209,470741,-17578,-122545
515638,742081,-460338,-31426,-69218,731599,241867,-122274
406773,860479,-331953,-25677,164653,843640,164936,-121700
492444,535883,-353227,-21085,-80304,527614,159344,-121133
413368,447013,-320988,-21198,-101886,441686,154057,-121025
174976,387444,-259305,-31534,-101159,388556,167556,-120737
273853,762011,-398667,-25593,-3375,748341,256297,-120319
239200,541604,-283901,-29748,-3543,536919,170534,-120005
465018,469345,-199526,-32243,84324,468099,39340,-119912
471416,375386,-157280,-23639,72114,373454,2577,-119228
368380,768053,-351837,-33655,85346,757696,191834,-119014
394481,751499,-519536,-26068,-155281,738378,323805,-118109
542492,528246,-238626,-18064,78153,518910,50752,-118005
485495,509844,-249455,-31020,50721,506747,75186,-117553
484346,381506,-306456,-25170,-119746,380041,122760,-117552
324025,407078,-311855,-28173,-130432,406088,170711,-117550
221469,427755,-226714,-20370,-28211,422695,127926,-117202
354986,530210,-218227,-18256,79715,520894,84683,-116974
444693,412518,-224328,-31162,6101,412652,65416,-116863
212459,470239,-107710,-26370,177568,466408,31696,-116341
346816,1061068,-457517,-23761,130872,1036864,285306,-116222
529643,628588,-240401,-17071,143293,615553,55707,-115771
331653,606604,-176541,-19713,180832,595435,56446,-115738
363141,649166,-225372,-33655,172159,642680,88396,-115555
501782,616090,-215072,-29544,168486,608891,42261,-115105
430103,456442,-329683,-18814,-105879,449771,156728,-115086
322707,431914,-278841,-21413,-76599,427172,143694,-115064
485280,561519,-310459,-26990,1774,554985,125826,-114376
496861,726597,-304866,-34266,139300,717856,118048,-114263
528578,737633,-393080,-30859,27950,727050,182590,-114127
384515,730155,-326870,-30401,85259,719616,166757,-113794
538017,477216,-293933,-32826,-22424,475968,97823,-113761
185047,680167,-446506,-18553,-130400,666098,320043,-112805
263039,420986,-191801,-26095,26921,418638,87705,-112612
441492,818788,-306172,-20852,188590,801206,134145,-112373
259873,564934,-267273,-23571,31456,556801,151141,-112055
161457,742614,-224785,-29800,200166,731408,142599,-112039
490720,1051952,-454435,-31975,161017,1031620,243729,-111869
510783,495520,-412252,-33039,-161365,493769,203313,-111788
371377,1023352,-423855,-19084,163255,998340,250735,-111698
499560,368287,-111553,-34274,139118,371215,-42970,-111638
236178,620055,-161652,-20937,195443,608980,69991,-111327
273793,550648,-162405,-17705,163905,540427,60415,-110806
410315,369372,-114048,-33582,123215,371964,-16701,-110424
307172,379022,-296696,-23805,-131851,377044,162711,-110222
491292,418677,-340185,-17357,-137735,412601,148843,-110182
326308,1118402,-433317,-29600,218998,1094874,270802,-110112
358255,1110950,-486090,-24320,151534,1085365,305896,-110019
466762,939269,-485010,-33891,48662,923440,275577,-109996
515798,800616,-293188,-27308,205591,786436,103230,-109976
499678,968745,-427227,-33451,151513,951765,218740,-109367
421979,669346,-233827,-31764,172804,661380,79451,-109330
183477,645161,-264405,-33853,95035,638892,169479,-108878
385612,596971,-508228,-26471,-235939,589057,316834,-108306
461922,570385,-336619,-27256,-30185,563679,153851,-107683
544040,742705,-306954,-31333,156285,732162,106986,-107603
305322,842228,-378964,-32897,103146,829127,231426,-104978
517145,803398,-334059,-30224,143947,790397,136753,-104933
355195,719779,-413416,-18810,-41899,704531,246468,-104546
201878,574616,-132968,-31554,214887,569643,55508,-104529
248526,507046,-343487,-30180,-99650,503675,217412,-104338
394679,411342,-134426,-31390,125240,411614,4436,-104025
226479,416502,-362705,-31804,-198317,416785,239324,-102091
201283,596472,-145649,-25017,209720,587942,66184,-101556
512783,569380,-420544,-17737,-134879,558563,209645,-101382
410929,544970,-203594,-23642,127274,537518,57380,-100741
429607,378918,-53732,-17886,210902,374367,-71943,-100646
403057,523212,-275818,-18015,12826,514019,119399,-100571
492228,728768,-312156,-26844,117605,716725,125349,-100336
326622,744497,-264056,-33490,177872,734835,130373,-100243
