x_0,x_1,x_2,x_3,y
950972,209608,-4101,348735,92382
988741,181706,-9768,-66325,92396
1545387,128560,-12201,36552,92499
1529772,30031,-1162,155830,92543
1286243,112515,-122,-117935,92572
1733611,5749,-5800,45366,92580
1038718,164787,-13398,-98222,92626
1475977,164221,-16558,223999,92668
1461860,104704,-7809,289094,92678
1192314,2142,-13615,115510,92739
1054968,-4503,-17177,28918,92761
1395870,216299,-9348,55025,92907
1360809,50047,-10237,221364,92912
915233,-35996,-10893,-131973,92960
1169610,136077,-5385,60336,93015
1582715,-77959,-13410,219296,93081
962268,-72353,-15960,-80727,93106
896448,-56554,-18169,-86515,93224
1316104,-5365,-1632,15094,93536
943518,-169398,-3793,-51545,93544
861427,4659,-15293,29947,93686
1682886,213659,-13873,315398,93714
1375190,57100,-15007,444263,93742
802065,52694,-2759,-51554,93745
908276,-27692,-6020,99993,93961
1606297,63759,-10315,-27808,94017
1052878,65501,-7466,138836,94347
1125030,121266,-14804,-121648,94369
1165018,3072,-2819,-37608,94442
1376353,-12179,-17327,370926,94532
890211,86388,-11681,-53244,94534
1459471,212966,-11637,83362,94589
1083032,11929,-12369,-75338,94631
1268384,-20079,-763,19884,94698
1690249,-75236,-4817,-125536,94715
1361283,111570,-10742,334582,94744
1666619,-41518,-1127,485260,94771
1311977,-58357,-5629,102982,94844
1610864,-27980,-3412,-98977,94948
1706809,-22552,-8736,510019,94986
814052,-119247,-6594,-117722,95013
824998,97883,-8816,-2513,95039
847802,169848,-3954,506170,95076
1577352,127219,-10947,555720,95206
1489842,-80173,-2239,59441,95249
1274799,12334,-12395,145750,95275
1049351,149126,-7923,52623,95320
1469394,66564,-14063,511991,95527
1318378,142034,-10687,-786,95571
1046456,66822,-10335,34949,95594
1384341,246857,-3756,81325,95641
893155,187903,-6925,306377,95726
958786,52114,-512,206761,95972
1594021,101096,-5162,-92603,96233
1292232,243323,-6449,416458,96278
1649799,118281,-6253,-7498,96324
1056455,64720,-11857,207294,96361
1514767,-76694,-2887,346303,96400
782004,61776,506,280201,96416
1632620,78970,-5460,45133,96677
1455744,20799,-16433,258190,96707
1185783,132635,-10765,-19726,96754
1491417,67493,-2434,551735,96818
1641102,50207,-278,203199,96938
1352875,189639,-6140,415482,96990
768787,-99378,-10837,-78534,97178
1449536,-30057,-3190,82484,97214
1598102,-5489,-13551,115709,97254
1283372,34932,-6867,222961,97283
917434,-87398,-3622,-25005,97291
918172,179037,416,-38275,97433
1088947,186305,-16341,-111515,97450
1638055,-160997,-5024,4984,97546
885460,-94680,-17885,25309,97841
1522270,81445,-7482,102295,97898
1494655,202176,-407,578543,97910
1181704,-134831,-15453,-63619,97927
1445303,123949,-12019,116966,97949
1408829,158389,-15858,95647,97962
1608214,-153607,-11407,137204,97984
1420698,81887,-3686,-26468,98135
1500761,88118,-16100,228771,98146
969670,236637,-10733,126880,98195
1048761,94128,-13827,242765,98249
918355,-86518,-3039,187595,98266
1328805,124797,-914,55378,98417
855604,75875,-9983,52220,98420
1463642,54215,-11992,297591,98432
1602563,-130450,-5723,195514,98564
1336639,250068,-1676,298614,98906
983107,41564,-8239,-108357,98961
1245194,51649,-12191,469319,98985
1579020,22963,-5353,71035,98986
1504210,-4964,-168,156015,99060
1698623,-105317,-13545,476480,99301
1268021,37161,-9139,-100535,99384
1644600,15850,-7369,86325,99430
1395177,103943,-846,-84616,99587
1425107,150706,-17995,516663,99632
1676973,133068,-9094,-1839,99644
1103833,78219,-11926,267554,99773
1223157,172693,-192,87318,99793
888077,126187,-15482,108468,99827
1432340,240554,-11094,-56360,99991
1729308,139148,-522,204619,100310
1664215,37461,-15111,158507,100481
1673432,-107040,-17651,89462,100599
1631831,59335,-11537,461110,100604
898781,129938,-7089,289510,100675
1311793,230347,-36,38878,100870
1471467,71956,-16313,-105606,100918
1135924,26213,-8582,57340,101192
1077363,322055,-17719,-132521,101195
1601672,-7752,-2145,142122,101225
1028853,14049,-16562,104184,101225
806664,121567,-17601,-86804,101241
1183728,152190,-4384,48675,101264
1642105,-55496,-9092,248765,101467
1740120,-37252,-10922,153956,101525
1514032,239846,-14298,4067,101615
804012,77924,-6672,-131269,101929
923375,133737,-10306,-102113,102097
1651438,269909,-2091,419358,102159
793302,-148136,-10470,182625,102229
1203576,192670,-11353,159468,102347
1450012,121905,-3263,-130787,102347
1315212,86500,-12502,80722,102432
1296571,-9763,-15099,270123,102447
939248,-14255,-11584,-44878,102732
1425591,51574,-4021,217226,102805
1591717,121231,-4613,386672,102827
947236,11391,-4649,-132796,102909
880054,126046,-5493,-61649,102972
1087457,14489,-636,491361,103054
1734730,216513,-2484,-68013,103185
1713764,-88049,-16603,-127992,103296
1101025,-224318,-8197,33890,103312
1514081,61109,-6805,-19668,103320
1042808,-171604,-12229,114000,103364
898376,-84876,-6372,283773,103482
1483718,112306,-14019,124689,103638
1263917,117029,-13525,-103212,103708
1333823,-9754,-8842,341796,103796
1454256,130201,-15595,269928,103810
1601004,278008,-4150,-61979,103841
919861,122483,-760,-46845,103982
1165079,48029,-12504,-35507,104188
1555348,208572,-16004,196310,104260
1430905,-32021,-18037,-68984,104277
1018862,187268,-16352,-44267,104363
1362232,197815,-12690,163219,104375
1438302,76539,-14631,76289,104411
1681994,-27073,-10477,295520,104492
1616926,32537,-9760,7812,104606
1524780,-53667,-16078,118011,104625
1279988,48464,-8159,99512,104810
861218,-39569,-8144,326511,104995
1085157,-153344,-4590,-104843,105256
802193,131699,-6774,141650,105318
1043467,-66303,-9375,24355,105431
1736621,27034,-11721,315627,105530
1124621,31861,-7492,82365,105536
1503282,305671,-11806,464375,105601
1137379,-97631,-4095,333411,105665
1160822,33812,-12119,-133808,105670
1224214,138439,-14630,-101073,105754
1510144,142983,-2527,285728,105797
1630564,16904,-16847,524644,105814
1354767,130351,-5321,377349,105824
1204919,85852,-15020,378338,105834
1507991,286475,-6068,360263,105927
1651993,72729,-8097,123203,105943
1470935,-7147,-1924,206744,106067
1543482,-109283,-10910,-32876,106092
1551229,152125,-1368,135659,106181
1267468,220262,-7640,248607,106200
1363896,118128,-7619,102736,106240
1328835,-35634,-10821,253420,106254
1675269,200978,-7776,128147,106326
918231,12943,-8323,465721,106348
1228071,-16268,-234,-115144,106432
1448258,230517,-16434,221785,106633
1740860,151500,-2570,62043,106637
820573,162464,-9260,-88714,106647
976537,-134121,-11270,-7931,106672
819255,65542,-11176,-129469,106790
1183899,219518,-7803,555531,106851
836851,-48554,-465,-90093,106852
1172124,242519,-17786,184198,106904
1170802,-261966,-6282,130653,107020
1617297,-214716,-13677,67180,107270
1448756,-55191,-16108,502526,107357
1397010,33029,-3088,172179,107508
803550,145943,-16795,-45716,107610
1451120,328907,-8466,447339,107610
1237365,57747,-11469,48418,107691
813428,42384,-1718,202651,107695
1335416,-41681,-8152,167404,107952
1696123,59032,-17273,143066,108019
773602,105822,-2449,296914,108027
1536672,-93945,-7305,-12926,108048
1646626,93949,-14469,-130292,108181
1425263,-46412,-7575,-27079,108211
761737,-114101,-2341,200469,108226
1282733,-84411,-13730,60306,108367
1313226,183668,-5097,148866,108442
1525267,17005,-2421,412311,108640
1607326,27163,-6724,6211,108652
1593445,132092,-8681,160148,108669
1397996,221491,-12737,235192,108688
1400294,11163,-6474,66339,108724
769514,198843,-7867,-50616,108726
1561100,-139154,-5265,-22713,108730
1449653,-47619,-15006,-415,108750
1624964,-45989,-8674,286814,108753
897002,238118,-17194,120210,108803
1237773,111038,-9783,-14804,108895
1226517,80581,-13697,253344,109398
1681526,-130330,-6972,334460,109485
1392474,17499,-5485,-55157,109571
1684364,-23891,-7345,-119939,109612
858461,198352,-7371,-80263,109643
951681,-23155,-2611,306186,109651
1634526,-128891,-6878,124883,109733
1654677,-113614,-5739,-15411,109938
1176301,120614,-17292,-122299,110034
921510,73968,-5683,-11982,110196
1361444,-26673,-8177,-84119,110253
1610940,61584,-17380,26683,110560
777061,160312,-13200,-129660,110666
1093503,282804,-15823,145824,110775
1062872,-78743,-15179,51283,111116
936177,-88323,-11065,174364,111135
1667894,101581,-4216,487517,111139
997617,154070,-7105,244845,111171
1006809,-39012,-17868,60892,111265
1480257,-113006,-11807,54224,111298
1086095,136439,-2205,131202,111347
1374279,348102,-8809,-30992,111352
1399416,-69038,-17200,-133772,111639
1323927,-97478,-2530,430767,111642
984851,25745,-9020,-44604,111692
1259903,57182,-15313,257025,111780
1518043,-88252,-3113,-18600,111790
799985,123112,-1940,134401,111844
1203568,54233,-9024,24986,111851
1120020,132454,-2938,380321,111886
1685822,-117948,-2749,108693,111957
1657400,66669,-5779,334309,112161
1686732,-163479,-10150,-102455,112182
1212170,172939,-8402,259960,112216
1227333,177070,-337,61585,112261
817399,-30995,-17838,-44889,112310
1013096,183044,-13063,8973,112385
1441586,65301,-3523,-68101,112497
1091809,-56518,-11695,99016,112536
1096375,143200,-1760,96455,112621
1639405,118578,-2083,121904,112639
910791,-88596,-2826,-114517,112729
1325285,41,-7201,-111895,112745
750435,-58238,-6339,-20989,112876
1175959,-172038,-13818,-2122,112934
1065546,123889,-9936,534786,112983
1153855,-70455,-16370,87963,113015
1100584,257407,-15695,209511,113125
1711424,-38584,-2788,-13303,113169
1476889,-148840,-9013,33739,113201
754260,410099,-669,57543,113332
969649,120061,-8284,-38680,113356
1412325,-73336,-984,487545,113450
940349,304137,-8709,76191,113465
801868,137623,-13179,268750,113468
1051787,-24146,-17089,252883,113673
1532824,212060,-8575,168828,113696
1739061,-43600,-10812,11893,113706
1068728,110175,-10893,3426,113793
1110008,57761,-5342,-130667,114023
1076694,112522,-10600,20255,114165
1210620,214907,-6251,-83060,114282
1221247,-59302,-4100,367224,114317
1169954,-36501,-12733,-96107,114478
1323255,9529,-18152,2328,114484
1300122,21385,-6098,-28772,114503
1411525,73713,-2571,160495,114676
1318219,41021,-3723,275328,114702
1234975,13453,373,-104164,114778
1092181,-54212,-11530,-75510,114816
1621717,-84891,-7330,307181,114866
1686910,-78262,-8269,35430,115195
1359473,3570,-18177,-104302,115392
1054133,59365,23,-111468,115395
1381715,65896,-5729,12655,115523
1172676,-30529,-9597,-30744,115555
923633,26860,-9379,37488,115559
1689106,212092,-17387,293833,115597
1094513,18051,-1201,137719,115815
820112,-115190,-8577,-79338,115874
1565785,-46020,-1204,205973,116129
1569572,189064,-15336,143013,116169
1244192,-253262,-4932,-120025,116184
1716624,528,-10458,112770,116320
749113,194024,-13221,240903,116410
1623965,194118,-4596,-53720,116459
816645,139494,12,356610,116508
1140715,-39381,-8908,98635,116616
1437442,96682,-8635,97230,116696
1110444,160320,-389,-23608,116739
1250392,82162,-2651,272962,116809
1543308,106641,-3295,118450,116818
968466,130374,-14722,136455,116933
1729333,272751,-8474,566621,116942
1295721,-31601,-4276,-38416,116991
1614406,158084,-8376,9108,117100
1720623,-54963,-17270,411137,117149
1185730,103205,-10048,397780,117289
1728032,85589,-17808,237898,117557
1143827,66665,-10376,-109824,117591
1025720,4328,-17350,-77476,117599
1676821,124461,-16974,-46404,117641
1715142,-18514,-12398,425641,117641
1250194,44430,-17647,56768,117687
1731289,-136873,-268,56016,117721
1460302,61926,-10387,-129959,117736
1709565,144264,-2416,-1249,117825
1270157,317391,-861,152925,117870
1484298,-25406,-1431,240868,117873
754369,-133744,-14300,-136055,117878
1385455,83888,-8660,-126278,118115
1574725,19100,-9733,23672,118187
1248037,291964,-14478,-136727,118233
1588665,49762,-6175,262697,118421
1495343,-47498,-13593,11527,118451
1714390,162246,-1915,-50594,118456
1042005,-86497,-6601,130754,118639
1577097,-15309,-6140,70651,118680
1611871,-239153,-14945,-128138,118894
1663957,45193,-9731,525465,118918
1001103,162022,-1244,278062,118966
1342086,-84706,-9211,108172,119028
1686135,41884,-10192,130577,119058
977137,101825,-12676,67156,119126
897259,163749,-9233,-115982,119131
1729551,74094,-5427,191560,119142
1722862,215312,-2728,269647,119185
1463411,120656,-15595,29315,119308
1464061,-47064,203,147211,119433
1256547,-88546,-8758,397666,119446
1561132,73414,-284,-2365,119472
1461424,234810,-14667,107711,119638
1640932,71810,-11363,-67816,119681
1456664,224250,-4949,-90735,119721
1080893,17408,-15654,-65681,119727
914342,24908,-4295,-86036,120058
1402595,88475,-15897,-98057,120080
1583257,109705,-7608,456616,120153
1355116,49613,-13693,-71837,120174
815680,126639,-8036,157424,120201
1736996,-74007,-2856,-25270,120255
1252020,165910,-3669,616877,120447
1533934,2894,-12472,147298,120525
1623091,-98378,-4797,396002,120595
1650164,89678,-17264,60749,120609
1659978,71258,-5102,2574,120725
1242350,-239039,-17923,-119085,120734
1349790,-70857,-11721,40811,120909
1004356,207485,-17138,-13403,120930
1033150,51944,-14363,147452,121131
1568155,-50632,-1887,37030,121148
1596247,131884,-13106,150070,121634
1288353,161777,-1795,502976,121664
1455149,11636,-7347,101401,121675
886410,164644,-13347,150708,121704
1538851,112200,-3943,173302,121762
1590842,37752,-15884,77750,121923
1644200,70201,-17202,17319,121966
1080899,-106002,-7569,-119607,122007
882045,137722,-9715,566261,122101
817214,-39156,-10075,126311,122109
1207378,176576,-10042,-108834,122117
1099532,334663,-11786,240023,122248
1369465,-254927,-7409,-45928,122379
1441325,78219,-15431,136928,122403
1433470,176367,-4204,-68504,122426
1248640,6458,-6334,29907,122801
1313014,-112206,-1410,376152,122848
1616890,55954,-17508,162364,123279
907576,-23692,-9427,137683,123400
1079310,232343,-15265,99463,123464
1294399,21987,-3390,4410,123532
761050,-12048,-14715,-89911,123555
856459,-11867,-13127,-20381,123636
1504291,-81457,-2807,10828,123700
1565331,94947,-8571,127187,123749
1609304,41102,-476,-50125,123825
1352257,26931,-3614,15367,123835
1274821,104316,-10109,-29497,123927
1594418,180129,-15370,238160,123933
1695028,-271319,-12621,286494,123985
1646913,74590,-16782,-121354,124018
774312,193319,-7809,55057,124057
1170242,68037,-17263,32571,124224
1063428,-105377,-3928,-72655,124522
1330515,-71844,-3385,315810,124610
772473,40348,-9140,-13491,124619
1378479,-184088,-9835,374650,124897
1124873,131437,-12429,21318,125033
1192321,59636,-4940,-76008,125062
855651,250568,-13799,-13428,125071
1233226,115812,-16845,79115,125122
1439300,-88903,-4570,-62272,125146
1220792,32557,-13572,-97077,125190
1659346,-31855,-5918,468829,125260
949031,-92589,-7480,43750,125405
941448,119878,76,-105444,125408
1669957,88800,-16034,310759,125491
1263846,219134,-15870,-78875,125561
908286,-165254,-9429,6123,125636
1695812,191693,-3811,22620,125674
1067856,242,-8078,246041,125691
1691676,72325,-6931,7863,125692
1368743,67644,-5732,-123188,125746
1514227,211427,-202,158252,126162
1060464,107120,-3864,-128203,126256
1204589,-252664,-4733,-33366,126290
979314,4287,-7026,109169,126320
1687557,-52305,-9128,92556,126367
890600,-46881,-8065,129234,126466
1642942,131217,-8504,351618,126472
1509215,38584,-535,243540,126495
1321090,17659,-2497,-118113,126612
1559431,278189,-17698,-18606,126702
1427654,-247147,-7114,-118539,126767
1445957,-12609,-2918,324675,126799
813061,30451,-2830,-133326,126817
1329560,53755,-3276,184055,126829
1303646,50943,-1537,384825,126992
822180,46949,-13347,-63215,127068
891191,-164631,-15105,-115948,127084
1313259,8177,-4927,244339,127098
1306051,48723,-4653,384929,127139
1629611,-50059,-17767,150408,127158
1646275,-214793,284,183646,127198
968370,-183749,-8140,401330,127344
1740686,-24781,-14119,171682,127401
1062427,111596,-287,-43235,127427
1560254,6412,-1932,189492,127469
1433826,-51688,-9387,116656,127566
1675523,55219,-12614,133360,127620
1083285,-88141,-10742,75651,127668
940835,33011,-8934,166899,127685
1435865,105357,-11413,55581,127733
1136780,113932,-4438,128458,127937
1146287,131891,-7684,81550,128076
937561,-67829,-13218,-112271,128328
1433938,-35355,-16496,184821,128333
1694987,-165309,-7208,184044,128521
1204119,-129557,-7412,41277,128547
1161749,-187024,-14002,122209,128701
995668,210361,-9325,105934,128821
1502596,-116062,-17151,-87328,128866
1091135,217389,-9092,-81396,128992
1420744,-12675,-9833,-50399,129013
1461485,-62920,-1169,421871,129036
777813,-196248,-7547,7124,129165
1232673,-56071,-16606,-91892,129294
1276092,107381,-16347,68983,129348
1727110,47628,-197,657888,129374
959512,83181,-15858,292645,129607
1271933,60205,-14088,-56445,129615
793378,-186352,-17187,91460,129685
1668726,190019,-7876,119728,129885
1496591,-16971,-8068,-94915,130000
1022718,-172546,-698,153568,130102
1325352,141890,-16365,333579,130125
1043919,136957,-14425,-7236,130190
1549761,-120592,-5250,43980,130255
1477256,-44662,-17635,195800,130392
970393,124239,-10515,178323,130413
1035039,-75790,-17138,151678,130585
1429999,6949,237,143919,130604
1412667,-35194,-2396,-42556,130655
1487943,-16147,-6448,483753,130694
1663832,58685,-18016,328672,130980
1669879,108354,-7571,117033,131181
823280,-13055,-10833,-33668,131199
1413927,-176384,-6132,24114,131409
1705896,49557,-11505,218852,131417
1136968,60733,-5859,74914,131637
1673670,69151,-294,182232,131643
1524588,-197518,-786,421452,131989
1119845,-4384,-8099,-18360,132403
1157166,228660,-5821,281670,132635
1022059,-64595,-2449,25508,132659
1418930,131968,-16913,297787,132660
1630586,19308,-17091,-93349,132790
1122126,82735,-9184,181779,132863
1202147,23489,-5716,-40263,132886
1640033,-89285,-16680,75217,133017
1399367,52131,-13727,239184,133258
1405936,196513,-4709,198914,133409
1557949,-182179,-14022,313688,133418
1644862,21727,-4910,197912,133445
1486481,-78564,-10370,196941,133539
1140719,-217664,-8030,-97265,133740
1594686,-6641,-5179,54046,133779
1188319,97742,-7142,215385,133879
1585444,32760,-2072,318953,133928
1728704,-100763,-7722,373170,134035
1100888,-57178,-16046,136598,134134
1403788,260942,-10889,252035,134212
1334839,-66684,-15739,101484,134361
879305,127062,-11740,-52274,134487
1732389,-60600,-704,31645,134488
879831,-53942,-1860,-114855,134499
1405687,-41686,-15958,159581,134658
1146959,-37463,-17429,13862,134741
1304120,31114,-311,-31458,134763
1646954,156159,-8983,-3468,134795
1318866,56365,-2674,185454,134852
1537340,242351,-17913,-16581,134886
1694682,-110639,-3593,132703,135133
926137,-56845,-10913,-122385,135314
1603985,42315,-1621,450249,135338
787714,204074,-65,-126051,135361
899442,37790,-14732,376529,135534
1563387,103929,-13894,342088,135538
1625469,74971,-10672,41521,135543
1041201,138560,-8606,30867,135852
1448972,-177466,-17211,-101356,135882
1155482,31446,-8729,73262,136019
1010069,31509,-4029,-46359,136029
1234957,106350,-11984,195988,136030
1485230,33757,-5515,117747,136122
1543337,-88500,-11656,18625,136422
1091638,32751,-16766,1770,136442
1432849,-111573,-10870,-15111,136492
1550397,1772,-1274,449030,136589
914438,102970,-11393,-99006,136645
1567861,249303,-5129,390434,136664
1645090,-63151,-14524,191474,136667
1111122,-141147,105,334828,136764
1656929,82129,190,-15139,137083
1370693,-206214,-3893,-48856,137131
1482365,-151671,-2051,-50809,137150
1196644,259648,-2196,142420,137160
1733989,-14801,-12732,279154,137244
867750,48769,-16645,-8851,137293
1370149,169101,-17233,-89041,137396
1549251,102846,-16280,68449,137468
1669697,47868,-13872,306397,137505
1478103,-79318,-603,64968,137631
1626422,75291,-16454,-29870,137656
765719,227567,-12870,10847,137658
805094,99910,-4517,-63878,137717
1136731,135925,-3596,114964,138007
1003288,142422,-10312,-38385,138030
1731485,-61690,-7491,24679,138051
1087357,110021,-6303,143878,138085
1613392,146015,-310,13871,138279
1560670,-20337,-10857,356476,138553
1633038,-70190,-11241,-26150,138593
915605,209983,-10093,18058,138676
1073104,79406,-12310,-125026,138883
1629917,74339,-16298,394988,139003
1337363,220054,-17488,-120021,139036
1198654,169611,-7671,191934,139109
987571,190593,-17263,-4059,139151
1580040,144328,-16507,82922,139332
1005430,65005,-18019,158567,139355
1014998,60978,-14549,72211,139377
1680034,45971,-5655,221936,139389
1720435,5607,-8993,-79232,139851
1578031,119397,-11731,241928,139885
874763,-62147,-13182,484864,139959
1291750,-9104,-1045,-93674,140125
976956,987,-10827,163724,140142
1511726,-23916,-12724,371509,140147
1361197,-192908,-6298,-134119,140179
1008461,-31529,-163,-30739,140184
1318886,210573,-5581,-18290,140196
1245882,323381,-1950,19168,140342
1269017,160564,-10421,184479,140364
1445860,6210,-1364,-43642,140520
1658834,32789,-16071,105264,140706
1574270,65320,-2731,-88737,141033
858061,140821,-6318,-4146,141149
1327736,-46715,-206,59989,141190
1545747,348748,-5627,-92194,141233
1640565,-58221,-15625,107855,141382
1175635,34679,-6214,100914,141606
1129555,-11078,-14622,-74581,141615
1314078,75977,-4383,67994,141673
1640494,195314,-1969,299492,141731
1265210,-29359,-11902,301273,141791
940324,7456,-5126,128547,141838
1647414,141042,-1080,-84247,141873
1069664,226934,-13189,-124194,142287
951384,-170690,-14242,-123265,142309
1685111,161374,-1722,-114369,142555
1457952,-55040,-15758,-44353,142646
1094849,69882,-12327,45692,142957
1369385,-63993,-15290,82982,143060
871190,75688,-14468,145162,143099
806386,215394,-10180,-34946,143238
1551272,107226,-2526,195507,143244
1316091,171641,-13066,-28469,143366
1178056,349,-10477,40721,143437
1427882,155859,-3333,-57650,143441
1526314,139404,-4157,-689,143504
1071011,-264766,-4563,276609,143538
757684,-73681,-6934,-112055,143682
1676805,22744,-13550,-131641,143868
1212366,151161,-8625,15828,143895
1432373,113565,-14033,317144,143905
1221766,101773,-15384,35680,143932
1679950,108948,-6219,-32854,144144
1216899,15778,-15144,87165,144485
1415465,232164,-7669,7082,144820
1704021,-1024,-11521,-16881,144924
1306433,29832,-17213,-60311,144972
758233,-22255,-9931,34055,145048
784885,136710,-14324,14890,145057
1568968,307601,-11580,-57773,145154
1448154,97663,-11877,-80814,145277
1404711,100325,-5944,212534,145445
1301894,67667,-843,126063,145531
1689577,-552,-8716,328991,145551
1583227,-79440,-17679,298600,145628
897377,22682,-12294,86232,145761
1700799,109658,-11857,68357,145885
1384275,-105643,-849,59994,146142
763712,112650,-9343,178109,146319
880646,39891,-13157,12505,146324
1633752,-44730,-4440,-46349,146568
1329271,157437,-14482,25752,146658
955393,90471,-6520,156881,146668
1517189,-19549,-18117,10544,146675
1545152,32370,-14827,-136829,146958
1295924,35086,94,165529,147123
1343791,-34015,-9212,229977,147343
1655091,114289,322,17850,147442
865706,31215,-6466,-28589,147472
902072,20610,-6864,103344,147538
1115081,-108925,-14246,-128616,147784
1191746,-90021,-1904,-4050,147813
974927,-129300,-15634,330565,147823
1224258,211060,-11329,-25860,147902
1322994,53358,-6496,64846,148065
904482,58802,-3967,-109981,148163
756479,81605,-2349,42486,148193
1279038,126029,-17210,-115013,148202
1540740,184142,-9193,294485,148285
1492243,-94572,-2486,134436,148296
1360947,108589,-7083,354332,148569
1058086,-69116,-5026,21424,148776
1739016,-7819,-17104,407239,148800
1519036,94413,-16102,39583,148821
918431,57839,-4789,-13112,148850
1110236,87238,-6400,-77881,148918
1726162,2950,-590,-128933,148981
1082516,-158544,-5067,-131478,149243
1592297,257314,-2425,214988,149276
1731915,-143338,-11381,480937,149276
1140920,171332,-15268,-127314,149582
1226272,-10035,-7960,-112971,149755
926386,321835,-13009,48277,149832
1462991,245666,-12313,-51133,150024
1379678,-85930,-1929,72184,150373
866018,-9991,-2766,137612,150458
889726,88713,-10627,-116371,150565
1147228,140410,-7258,349994,150566
1651233,119329,-10227,104950,150591
804507,201060,-14071,278306,150729
1702248,125833,205,191529,150992
1083512,265810,-8124,-5924,151242
1458157,71037,-8051,-33295,151574
1532010,177866,-16565,209922,151654
1604640,52496,-14978,84854,151696
899536,6605,-5301,-8192,151929
1662452,22439,-17474,239612,151973
1510258,130585,-4578,192223,152083
1136157,-52101,-1518,369362,152174
1336461,187790,-2018,29022,152384
1237969,209331,-17002,33359,152391
1138706,233473,-17373,263465,152453
1704437,80235,-5586,273525,152527
1718073,59182,-17249,-61250,152558
1258208,-25664,-1597,-128605,152585
1724775,110370,-17703,-40184,152612
1475316,30215,-3660,-55017,152742
1540494,159128,-6422,12095,152927
1609642,183738,-13415,7155,153096
1498965,-69584,-15916,125638,153123
806589,108010,-10857,214011,153191
1122808,-15204,-13403,-126089,153239
1385685,16134,-1188,52267,153330
1641871,161970,-15547,-122492,153379
1717306,35047,-16734,324328,153398
1440234,74385,-17146,409738,153523
1192618,133937,-9721,36364,153571
867373,-11656,-6332,-103567,153703
1359143,-30523,-15832,51473,153729
1076150,93713,-2156,7438,153822
1380131,53631,-5704,44430,153923
1605397,-31459,-12154,501331,153925
1631539,163555,-4383,228044,153979
798703,38967,156,-31879,153999
1648407,278817,-7814,158070,154067
1737637,168196,-18157,202298,154190
1469265,283947,-1852,421297,154237
1572877,-83480,-9354,181279,154706
1648993,5832,-16202,73759,154733
871970,-10361,-13381,503124,154766
1736022,82049,-16398,-58006,154857
1275597,28488,-10736,-99901,154974
1267478,46877,-15139,-92541,154976
1557297,91432,-5375,-56732,155057
1368690,-183708,-11047,41499,155483
1482829,-32416,-12379,-59846,155549
1577817,96985,-9440,-838,155555
1668468,-1825,-15644,183397,155626
1246735,-1785,-14816,-54960,155650
1460472,102281,-13196,109686,155737
1620157,57409,-7772,2918,155881
1595091,-67966,-17192,42984,155902
944141,36124,-10171,-115997,155941
1007517,177814,-9629,-17254,156065
1196037,105198,-13986,193158,156152
1672286,-103023,-10632,-80612,156392
1069161,-107457,-16930,115380,156529
1624004,53889,-3206,-49509,156653
1425413,-76537,-15862,74846,156733
1699286,8095,-1458,121742,156752
1452992,38010,-10112,-66421,157008
971088,242107,-3363,91991,157111
953553,-118145,-2345,-134198,157140
1693727,-4002,-3426,121425,157309
1674641,198141,-13852,140104,157384
797878,88841,-12100,-126652,157423
1595266,243549,354,236225,157440
1578706,13476,-2843,-3594,157551
817578,66141,-10607,-49065,157577
1183433,-112868,-1508,115389,157629
1530761,-35621,358,54567,157710
1122594,80742,-14871,70859,157744
1082281,-182457,-7869,16086,157823
1146273,-63008,-14071,-83285,157824
782098,99999,-1503,151830,157869
1583598,104778,-17135,38042,157870
1472374,125035,-8992,188277,157913
915700,152201,-13024,68763,157949
1281222,-103442,-12254,60976,157999
788004,196879,-2537,-75844,158091
1695597,-115452,-14542,122609,158208
1581867,110708,-4862,-14711,158311
786217,-36650,-9049,-80475,158376
1095569,107422,-10357,184421,158391
1502915,144478,-7065,17864,158608
1012794,147909,-17459,43832,158702
1349129,-14477,-8099,-3781,158729
1539816,155268,-12991,-52782,158739
1722901,17744,-3293,-40304,158790
753766,-248809,-7915,2615,158846
824813,-99184,-9807,-47088,158963
929438,212939,-167,167842,159170
1681262,8103,-17818,79990,159206
1362997,179642,-17457,-8412,159225
1212312,-22063,-7854,-45850,159366
1741046,97643,-13145,-95940,159394
1057297,69316,-7617,277281,159399
1278105,-123729,-3277,267273,159502
1636828,4694,0,174982,159581
1039646,-50963,-14222,395760,160054
1392689,-184072,-9150,-81323,160056
875954,-12038,-10783,45004,160125
1012371,285105,-14712,-90760,160147
977524,-111268,-7056,261210,160274
1674694,162817,-4992,-52078,160383
805018,31588,-13780,-36920,160383
1457663,80471,-10251,-105188,160446
1034772,-60180,-3435,222309,160483
1691256,72179,-10698,196558,160541
1514287,432858,-10738,-35932,160617
898183,45127,-5021,-46836,160648
1542935,50042,-11741,364826,160683
1264516,110424,-3272,-60305,160898
1408576,185315,-7370,434679,160969
879738,180463,-14976,127868,161130
1423459,134190,-15352,216089,161405
1191000,-98196,-12593,427719,161527
1715574,143434,-17327,128839,161564
1407658,-46664,-17086,-113691,161601
1633021,190816,-13231,106414,161694
1566828,25010,-14544,43997,161880
1075044,38316,-995,163959,161998
1235488,90495,-4029,-18137,162047
1685094,14861,-2481,137875,162135
1688204,236517,-16101,107213,162228
1585244,-123969,-5522,-47915,162406
1059295,171913,-4905,-41286,162496
986926,57709,-2372,-71230,162541
1503567,169817,-2535,54524,162823
1625279,-14171,-434,-68069,162972
1224983,66471,-3896,12991,163029
